4.000000000000000000e+00,4.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
3.700000000000000178e+00,4.000000000000000000e+00,-3.450000000000000000e+02,-3.800000000000000044e-01,9.307315673519884720e-17,-3.591682419659735781e-01
3.399999999999999911e+00,4.099999999999999645e+00,-3.300000000000000000e+02,-3.670518139898459875e-01,-9.835123713895788100e-02,-3.591682419659735781e-01
3.099999999999999645e+00,4.300000000000000711e+00,-3.450000000000000000e+02,-3.290896534380867156e-01,-1.899999999999999745e-01,3.591682419659735781e-01
2.500000000000000000e+00,4.500000000000000000e+00,-3.450000000000000000e+02,-7.341036279796919750e-01,-1.967024742779157620e-01,-0.000000000000000000e+00
2.199999999999999734e+00,4.600000000000001421e+00,-0.000000000000000000e+00,-3.670518139898459875e-01,-9.835123713895788100e-02,3.591682419659735781e-01
1.899999999999999911e+00,4.600000000000001421e+00,-1.500000000000000000e+01,-3.800000000000000044e-01,9.307315673519884720e-17,3.591682419659735781e-01
1.599999999999999645e+00,4.500000000000000000e+00,-3.000000000000000000e+01,-3.670518139898459875e-01,9.835123713895786712e-02,3.591682419659735781e-01
1.099999999999999645e+00,4.200000000000001066e+00,-3.000000000000000000e+01,-6.581793068761732091e-01,3.800000000000003375e-01,-0.000000000000000000e+00
7.999999999999998224e-01,4.000000000000000000e+00,-4.500000000000000000e+01,-3.290896534380866045e-01,1.900000000000001688e-01,3.591682419659735781e-01
5.999999999999996447e-01,3.800000000000000711e+00,-6.000000000000000000e+01,-2.687005768508879955e-01,2.687005768508881065e-01,3.591682419659735781e-01
2.999999999999998224e-01,3.300000000000000711e+00,-6.000000000000000000e+01,-3.800000000000001155e-01,6.581793068761733201e-01,-0.000000000000000000e+00
-0.000000000000000000e+00,2.800000000000000711e+00,-6.000000000000000000e+01,-3.800000000000001155e-01,6.581793068761733201e-01,-0.000000000000000000e+00
-3.000000000000007105e-01,2.300000000000000711e+00,-6.000000000000000000e+01,-3.800000000000001155e-01,6.581793068761733201e-01,-0.000000000000000000e+00
-5.000000000000000000e-01,2.000000000000000000e+00,-4.500000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-3.591682419659735781e-01
-9.000000000000003553e-01,1.600000000000000533e+00,-4.500000000000000000e+01,-5.374011537017759910e-01,5.374011537017762130e-01,-0.000000000000000000e+00
-1.100000000000000533e+00,1.400000000000000355e+00,-6.000000000000000000e+01,-2.687005768508879955e-01,2.687005768508881065e-01,3.591682419659735781e-01
-1.400000000000000355e+00,9.000000000000003553e-01,-6.000000000000000000e+01,-3.800000000000001155e-01,6.581793068761733201e-01,-0.000000000000000000e+00
-1.700000000000000178e+00,4.000000000000003553e-01,-6.000000000000000000e+01,-3.800000000000001155e-01,6.581793068761733201e-01,-0.000000000000000000e+00
-1.900000000000000355e+00,1.000000000000005329e-01,-4.500000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-3.591682419659735781e-01
-2.100000000000000533e+00,-9.999999999999964473e-02,-6.000000000000000000e+01,-2.687005768508879955e-01,2.687005768508881065e-01,3.591682419659735781e-01
-2.300000000000000711e+00,-3.999999999999994671e-01,-4.500000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-3.591682419659735781e-01
-2.500000000000000000e+00,-5.999999999999996447e-01,-6.000000000000000000e+01,-2.687005768508879955e-01,2.687005768508881065e-01,3.591682419659735781e-01
-2.700000000000000178e+00,-8.999999999999994671e-01,-4.500000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-3.591682419659735781e-01
-2.900000000000000355e+00,-1.099999999999999645e+00,-6.000000000000000000e+01,-2.687005768508879955e-01,2.687005768508881065e-01,3.591682419659735781e-01
-3.099999999999999645e+00,-1.399999999999999911e+00,-4.500000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-3.591682419659735781e-01
-3.300000000000000711e+00,-1.599999999999999645e+00,-6.000000000000000000e+01,-2.687005768508879955e-01,2.687005768508881065e-01,3.591682419659735781e-01
-3.500000000000000000e+00,-1.899999999999999911e+00,-4.500000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-3.591682419659735781e-01
-3.700000000000001066e+00,-2.099999999999999645e+00,-6.000000000000000000e+01,-2.687005768508879955e-01,2.687005768508881065e-01,3.591682419659735781e-01
-3.900000000000000355e+00,-2.399999999999999911e+00,-4.500000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-3.591682419659735781e-01
